GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:0140672	ATAC complex	1	0	0.02	1.0000	
GO:0160064	multi-pass translocon complex	1	0	0.02	1.0000	
GO:0170049	box C/D RNP complex	3	0	0.07	1.0000	
GO:1902554	serine/threonine protein kinase complex	13	0	0.3	1.0000	
GO:1902562	H4 histone acetyltransferase complex	10	0	0.23	1.0000	
GO:1902911	protein kinase complex	15	0	0.34	1.0000	
GO:1903095	ribonuclease III complex	2	0	0.05	1.0000	
GO:1903293	phosphatase complex	7	0	0.16	1.0000	
GO:1903561	extracellular vesicle	16	0	0.36	1.0000	
GO:1904115	axon cytoplasm	3	0	0.07	1.0000	
GO:1904423	dehydrodolichyl diphosphate synthase complex	1	0	0.02	1.0000	
GO:1904813	ficolin-1-rich granule lumen	3	0	0.07	1.0000	
GO:1904949	ATPase complex	39	0	0.89	1.0000	
GO:1905286	serine-type peptidase complex	10	0	0.23	1.0000	
GO:1905347	endodeoxyribonuclease complex	3	0	0.07	1.0000	
GO:1905354	exoribonuclease complex	15	0	0.34	1.0000	
GO:1905360	GTPase complex	2	0	0.05	1.0000	
GO:1905370	serine-type endopeptidase complex	10	0	0.23	1.0000	
GO:1990047	spindle matrix	1	0	0.02	1.0000	
GO:1990071	TRAPPII protein complex	1	0	0.02	1.0000	
GO:1990072	TRAPPIII protein complex	3	0	0.07	1.0000	
GO:1990112	RQC complex	1	0	0.02	1.0000	
GO:1990130	GATOR1 complex	1	0	0.02	1.0000	
GO:1990204	oxidoreductase complex	12	0	0.27	1.0000	
GO:1990229	iron-sulfur cluster assembly complex	2	0	0.05	1.0000	
GO:1990246	uniplex complex	1	0	0.02	1.0000	
GO:1990316	Atg1/ULK1 kinase complex	2	0	0.05	1.0000	
GO:1990423	RZZ complex	2	0	0.05	1.0000	
GO:1990728	mitotic spindle assembly checkpoint MAD1-MAD2 complex	1	0	0.02	1.0000	
GO:1990745	EARP complex	1	0	0.02	1.0000	
GO:1990752	microtubule end	2	0	0.05	1.0000	
GO:1990794	basolateral part of cell	2	0	0.05	1.0000	
GO:1990917	ooplasm	2	0	0.05	1.0000	
