GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:0090162	establishment of epithelial cell polarity	7	0	0.13	1.00000	
GO:0090163	establishment of epithelial cell planar polarity	1	0	0.02	1.00000	
GO:0090169	regulation of spindle assembly	1	0	0.02	1.00000	
GO:0090174	organelle membrane fusion	7	0	0.13	1.00000	
GO:0090175	regulation of establishment of planar polarity	2	0	0.04	1.00000	
GO:0090199	regulation of release of cytochrome c from mitochondria	1	0	0.02	1.00000	
GO:0090201	negative regulation of release of cytochrome c from mitochondria	1	0	0.02	1.00000	
GO:0090207	regulation of triglyceride metabolic process	3	0	0.05	1.00000	
GO:0090208	positive regulation of triglyceride metabolic process	3	0	0.05	1.00000	
GO:0090210	regulation of establishment of blood-brain barrier	3	0	0.05	1.00000	
GO:0090212	negative regulation of establishment of blood-brain barrier	3	0	0.05	1.00000	
GO:0090224	regulation of spindle organization	3	0	0.05	1.00000	
GO:0090230	regulation of centromere complex assembly	1	0	0.02	1.00000	
GO:0090231	regulation of spindle checkpoint	3	0	0.05	1.00000	
GO:0090232	positive regulation of spindle checkpoint	1	0	0.02	1.00000	
GO:0090234	regulation of kinetochore assembly	1	0	0.02	1.00000	
GO:0090251	protein localization involved in establishment of planar polarity	1	0	0.02	1.00000	
GO:0090257	regulation of muscle system process	6	0	0.11	1.00000	
GO:0090261	positive regulation of inclusion body assembly	1	0	0.02	1.00000	
GO:0090263	positive regulation of canonical Wnt signaling pathway	3	0	0.05	1.00000	
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	3	0	0.05	1.00000	
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	1	0	0.02	1.00000	
GO:0090278	negative regulation of peptide hormone secretion	1	0	0.02	1.00000	
GO:0090287	regulation of cellular response to growth factor stimulus	5	0	0.09	1.00000	
GO:0090288	negative regulation of cellular response to growth factor stimulus	1	0	0.02	1.00000	
GO:0090303	positive regulation of wound healing	2	0	0.04	1.00000	
GO:0090307	mitotic spindle assembly	2	0	0.04	1.00000	
GO:0090308	regulation of DNA methylation-dependent heterochromatin formation	1	0	0.02	1.00000	
GO:0090309	positive regulation of DNA methylation-dependent heterochromatin formation	1	0	0.02	1.00000	
GO:0090311	regulation of protein deacetylation	1	0	0.02	1.00000	
GO:0090316	positive regulation of intracellular protein transport	1	0	0.02	1.00000	
GO:0090317	negative regulation of intracellular protein transport	4	0	0.07	1.00000	
GO:0090325	regulation of locomotion involved in locomotory behavior	2	0	0.04	1.00000	
GO:0090326	positive regulation of locomotion involved in locomotory behavior	1	0	0.02	1.00000	
GO:0090328	regulation of olfactory learning	1	0	0.02	1.00000	
GO:0090329	regulation of DNA-templated DNA replication	2	0	0.04	1.00000	
GO:0090335	regulation of brown fat cell differentiation	1	0	0.02	1.00000	
GO:0090336	positive regulation of brown fat cell differentiation	1	0	0.02	1.00000	
GO:0090382	phagosome maturation	2	0	0.04	1.00000	
GO:0090385	phagosome-lysosome fusion	1	0	0.02	1.00000	
GO:0090386	phagosome maturation involved in apoptotic cell clearance	1	0	0.02	1.00000	
GO:0090387	phagolysosome assembly involved in apoptotic cell clearance	1	0	0.02	1.00000	
GO:0090389	phagosome-lysosome fusion involved in apoptotic cell clearance	1	0	0.02	1.00000	
GO:0090398	cellular senescence	1	0	0.02	1.00000	
GO:0090425	acinar cell differentiation	1	0	0.02	1.00000	
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	3	0	0.05	1.00000	
GO:0090497	mesenchymal cell migration	2	0	0.04	1.00000	
GO:0090520	sphingolipid mediated signaling pathway	1	0	0.02	1.00000	
GO:0090522	vesicle tethering involved in exocytosis	2	0	0.04	1.00000	
GO:0090559	regulation of membrane permeability	1	0	0.02	1.00000	
GO:0090567	reproductive shoot system development	1	0	0.02	1.00000	
GO:0090596	sensory organ morphogenesis	24	0	0.44	1.00000	
GO:0090598	male anatomical structure morphogenesis	1	0	0.02	1.00000	
GO:0090601	enucleation	1	0	0.02	1.00000	
GO:0090630	activation of GTPase activity	2	0	0.04	1.00000	
GO:0090659	walking behavior	3	0	0.05	1.00000	
GO:0090660	cerebrospinal fluid circulation	1	0	0.02	1.00000	
GO:0095500	acetylcholine receptor signaling pathway	3	0	0.05	1.00000	
GO:0097036	regulation of plasma membrane sterol distribution	1	0	0.02	1.00000	
GO:0097049	motor neuron apoptotic process	1	0	0.02	1.00000	
GO:0097050	type B pancreatic cell apoptotic process	1	0	0.02	1.00000	
GO:0097052	L-kynurenine metabolic process	1	0	0.02	1.00000	
GO:0097053	L-kynurenine catabolic process	1	0	0.02	1.00000	
GO:0097054	L-glutamate biosynthetic process	1	0	0.02	1.00000	
GO:0097061	dendritic spine organization	4	0	0.07	1.00000	
GO:0097062	dendritic spine maintenance	2	0	0.04	1.00000	
GO:0097120	receptor localization to synapse	2	0	0.04	1.00000	
GO:0097150	neuronal stem cell population maintenance	1	0	0.02	1.00000	
GO:0097154	GABAergic neuron differentiation	1	0	0.02	1.00000	
GO:0097164	ammonium ion metabolic process	4	0	0.07	1.00000	
GO:0097178	ruffle assembly	3	0	0.05	1.00000	
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	2	0	0.04	1.00000	
GO:0097193	intrinsic apoptotic signaling pathway	5	0	0.09	1.00000	
GO:0097194	execution phase of apoptosis	2	0	0.04	1.00000	
GO:0097205	renal filtration	1	0	0.02	1.00000	
GO:0097237	cellular response to toxic substance	33	0	0.6	1.00000	
GO:0097242	amyloid-beta clearance	2	0	0.04	1.00000	
GO:0097250	mitochondrial respirasome assembly	18	0	0.33	1.00000	
GO:0097254	renal tubular secretion	1	0	0.02	1.00000	
GO:0097284	hepatocyte apoptotic process	1	0	0.02	1.00000	
GO:0097291	renal phosphate ion absorption	1	0	0.02	1.00000	
GO:0097305	response to alcohol	16	0	0.29	1.00000	
GO:0097306	cellular response to alcohol	6	0	0.11	1.00000	
GO:0097345	mitochondrial outer membrane permeabilization	1	0	0.02	1.00000	
GO:0097352	autophagosome maturation	4	0	0.07	1.00000	
GO:0097354	prenylation	2	0	0.04	1.00000	
GO:0097359	UDP-glucosylation	1	0	0.02	1.00000	
GO:0097421	liver regeneration	2	0	0.04	1.00000	
GO:0097428	protein maturation by iron-sulfur cluster transfer	5	0	0.09	1.00000	
GO:0097479	synaptic vesicle localization	2	0	0.04	1.00000	
GO:0097484	dendrite extension	2	0	0.04	1.00000	
GO:0097485	neuron projection guidance	11	0	0.2	1.00000	
GO:0097499	protein localization to non-motile cilium	1	0	0.02	1.00000	
GO:0097502	mannosylation	4	0	0.07	1.00000	
GO:0097529	myeloid leukocyte migration	2	0	0.04	1.00000	
GO:0097530	granulocyte migration	1	0	0.02	1.00000	
GO:0097531	mast cell migration	1	0	0.02	1.00000	
GO:0097581	lamellipodium organization	8	0	0.15	1.00000	
GO:0097623	potassium ion export across plasma membrane	1	0	0.02	1.00000	
GO:0097696	cell surface receptor signaling pathway via STAT	5	0	0.09	1.00000	
GO:0097749	membrane tubulation	1	0	0.02	1.00000	
GO:0097750	endosome membrane tubulation	1	0	0.02	1.00000	
GO:0098534	centriole assembly	7	0	0.13	1.00000	
GO:0098581	detection of external biotic stimulus	1	0	0.02	1.00000	
GO:0098582	innate vocalization behavior	1	0	0.02	1.00000	
GO:0098597	observational learning	1	0	0.02	1.00000	
GO:0098609	cell-cell adhesion	45	0	0.82	1.00000	
GO:0098656	monoatomic anion transmembrane transport	42	0	0.77	1.00000	
GO:0098658	inorganic anion import across plasma membrane	1	0	0.02	1.00000	
GO:0098659	inorganic cation import across plasma membrane	7	0	0.13	1.00000	
GO:0098661	inorganic anion transmembrane transport	40	0	0.73	1.00000	
GO:0098664	G protein-coupled serotonin receptor signaling pathway	1	0	0.02	1.00000	
GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	1	0	0.02	1.00000	
GO:0098703	calcium ion import across plasma membrane	3	0	0.05	1.00000	
GO:0098719	sodium ion import across plasma membrane	1	0	0.02	1.00000	
GO:0098722	asymmetric stem cell division	1	0	0.02	1.00000	
GO:0098725	symmetric cell division	1	0	0.02	1.00000	
GO:0098727	maintenance of cell number	10	0	0.18	1.00000	
GO:0098728	germline stem cell asymmetric division	1	0	0.02	1.00000	
GO:0098732	macromolecule deacylation	3	0	0.05	1.00000	
GO:0098734	macromolecule depalmitoylation	2	0	0.04	1.00000	
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	29	0	0.53	1.00000	
GO:0098754	detoxification	33	0	0.6	1.00000	
GO:0098760	response to interleukin-7	1	0	0.02	1.00000	
GO:0098761	cellular response to interleukin-7	1	0	0.02	1.00000	
GO:0098773	skin epidermis development	1	0	0.02	1.00000	
GO:0098780	response to mitochondrial depolarisation	1	0	0.02	1.00000	
GO:0098792	xenophagy	1	0	0.02	1.00000	
GO:0098801	regulation of renal system process	1	0	0.02	1.00000	
GO:0098813	nuclear chromosome segregation	32	0	0.59	1.00000	
GO:0098814	spontaneous synaptic transmission	1	0	0.02	1.00000	
GO:0098856	intestinal lipid absorption	1	0	0.02	1.00000	
GO:0098869	cellular oxidant detoxification	32	0	0.59	1.00000	
GO:0098876	vesicle-mediated transport to the plasma membrane	13	0	0.24	1.00000	
GO:0098877	neurotransmitter receptor transport to plasma membrane	1	0	0.02	1.00000	
GO:0098884	postsynaptic neurotransmitter receptor internalization	1	0	0.02	1.00000	
GO:0098885	modification of postsynaptic actin cytoskeleton	1	0	0.02	1.00000	
GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	1	0	0.02	1.00000	
GO:0098914	membrane repolarization during atrial cardiac muscle cell action potential	1	0	0.02	1.00000	
GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	1	0	0.02	1.00000	
GO:0098926	postsynaptic signal transduction	4	0	0.07	1.00000	
GO:0098927	vesicle-mediated transport between endosomal compartments	5	0	0.09	1.00000	
GO:0098930	axonal transport	2	0	0.04	1.00000	
GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	1	0	0.02	1.00000	
GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	1	0	0.02	1.00000	
GO:0098974	postsynaptic actin cytoskeleton organization	2	0	0.04	1.00000	
GO:0099003	vesicle-mediated transport in synapse	8	0	0.15	1.00000	
GO:0099010	modification of postsynaptic structure	2	0	0.04	1.00000	
GO:0099022	vesicle tethering	4	0	0.07	1.00000	
GO:0099024	plasma membrane invagination	1	0	0.02	1.00000	
GO:0099054	presynapse assembly	1	0	0.02	1.00000	
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	2	0	0.04	1.00000	
GO:0099116	tRNA 5'-end processing	8	0	0.15	1.00000	
GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	1	0	0.02	1.00000	
GO:0099159	regulation of modification of postsynaptic structure	1	0	0.02	1.00000	
GO:0099171	presynaptic modulation of chemical synaptic transmission	1	0	0.02	1.00000	
GO:0099172	presynapse organization	4	0	0.07	1.00000	
GO:0099173	postsynapse organization	6	0	0.11	1.00000	
GO:0099174	regulation of presynapse organization	3	0	0.05	1.00000	
GO:0099175	regulation of postsynapse organization	4	0	0.07	1.00000	
GO:0099188	postsynaptic cytoskeleton organization	2	0	0.04	1.00000	
GO:0099500	vesicle fusion to plasma membrane	3	0	0.05	1.00000	
GO:0099504	synaptic vesicle cycle	8	0	0.15	1.00000	
GO:0099518	vesicle cytoskeletal trafficking	4	0	0.07	1.00000	
GO:0099547	regulation of translation at synapse, modulating synaptic transmission	1	0	0.02	1.00000	
GO:0099558	maintenance of synapse structure	2	0	0.04	1.00000	
GO:0099563	modification of synaptic structure	2	0	0.04	1.00000	
GO:0099565	chemical synaptic transmission, postsynaptic	9	0	0.16	1.00000	
GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	1	0	0.02	1.00000	
GO:0099587	inorganic ion import across plasma membrane	7	0	0.13	1.00000	
GO:0099590	neurotransmitter receptor internalization	1	0	0.02	1.00000	
GO:0099622	cardiac muscle cell membrane repolarization	1	0	0.02	1.00000	
GO:0099623	regulation of cardiac muscle cell membrane repolarization	1	0	0.02	1.00000	
GO:0099624	atrial cardiac muscle cell membrane repolarization	1	0	0.02	1.00000	
GO:0099625	ventricular cardiac muscle cell membrane repolarization	1	0	0.02	1.00000	
GO:0099633	protein localization to postsynaptic specialization membrane	1	0	0.02	1.00000	
GO:0099637	neurotransmitter receptor transport	1	0	0.02	1.00000	
GO:0099638	endosome to plasma membrane protein transport	1	0	0.02	1.00000	
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	1	0	0.02	1.00000	
GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	1	0	0.02	1.00000	
GO:0101030	tRNA-guanine transglycosylation	3	0	0.05	1.00000	
GO:0106004	tRNA (guanine-N7)-methylation	1	0	0.02	1.00000	
GO:0106005	RNA 5'-cap (guanine-N7)-methylation	2	0	0.04	1.00000	
GO:0106027	neuron projection organization	4	0	0.07	1.00000	
GO:0106030	neuron projection fasciculation	2	0	0.04	1.00000	
GO:0106035	protein maturation by [4Fe-4S] cluster transfer	3	0	0.05	1.00000	
GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	11	0	0.2	1.00000	
GO:0106288	regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA	1	0	0.02	1.00000	
GO:0106380	purine ribonucleotide salvage	4	0	0.07	1.00000	
GO:0110020	regulation of actomyosin structure organization	2	0	0.04	1.00000	
GO:0110095	cellular detoxification of aldehyde	1	0	0.02	1.00000	
GO:0110096	cellular response to aldehyde	1	0	0.02	1.00000	
GO:0110116	regulation of compound eye photoreceptor cell differentiation	1	0	0.02	1.00000	
GO:0110154	RNA decapping	21	0	0.38	1.00000	
GO:0110156	mRNA methylguanosine-cap decapping	21	0	0.38	1.00000	
GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	2	0	0.04	1.00000	
GO:0120039	plasma membrane bounded cell projection morphogenesis	33	0	0.6	1.00000	
GO:0120093	regulation of peptidyl-lysine crotonylation	1	0	0.02	1.00000	
GO:0120094	negative regulation of peptidyl-lysine crotonylation	1	0	0.02	1.00000	
GO:0120168	detection of hot stimulus involved in thermoception	1	0	0.02	1.00000	
GO:0120178	steroid hormone biosynthetic process	2	0	0.04	1.00000	
GO:0120180	cell-substrate junction disassembly	1	0	0.02	1.00000	
GO:0120181	focal adhesion disassembly	1	0	0.02	1.00000	
GO:0120182	regulation of focal adhesion disassembly	1	0	0.02	1.00000	
GO:0120183	positive regulation of focal adhesion disassembly	1	0	0.02	1.00000	
GO:0120192	tight junction assembly	10	0	0.18	1.00000	
GO:0120193	tight junction organization	10	0	0.18	1.00000	
GO:0120254	olefinic compound metabolic process	1	0	0.02	1.00000	
GO:0120305	regulation of pigmentation	2	0	0.04	1.00000	
GO:0140014	mitotic nuclear division	30	0	0.55	1.00000	
GO:0140029	exocytic process	7	0	0.13	1.00000	
GO:0140042	lipid droplet formation	2	0	0.04	1.00000	
GO:0140053	mitochondrial gene expression	20	0	0.37	1.00000	
GO:0140056	organelle localization by membrane tethering	6	0	0.11	1.00000	
GO:0140066	peptidyl-lysine crotonylation	1	0	0.02	1.00000	
GO:0140115	export across plasma membrane	3	0	0.05	1.00000	
GO:0140236	translation at presynapse	1	0	0.02	1.00000	
GO:0140238	presynaptic endocytosis	5	0	0.09	1.00000	
GO:0140239	postsynaptic endocytosis	1	0	0.02	1.00000	
GO:0140241	translation at synapse	1	0	0.02	1.00000	
GO:0140242	translation at postsynapse	1	0	0.02	1.00000	
GO:0140243	regulation of translation at synapse	1	0	0.02	1.00000	
GO:0140253	cell-cell fusion	3	0	0.05	1.00000	
GO:0140255	regulation of cellular response to phosphate starvation	1	0	0.02	1.00000	
GO:0140285	endosome fission	1	0	0.02	1.00000	
GO:0140291	peptidyl-glutamate ADP-deribosylation	1	0	0.02	1.00000	
GO:0140353	lipid export from cell	3	0	0.05	1.00000	
GO:0140380	psilocybin biosynthetic process	1	0	0.02	1.00000	
GO:0140448	signaling receptor ligand precursor processing	1	0	0.02	1.00000	
GO:0140455	cytoplasm protein quality control	1	0	0.02	1.00000	
GO:0140527	reciprocal homologous recombination	4	0	0.07	1.00000	
GO:0140588	chromatin looping	1	0	0.02	1.00000	
GO:0140627	ubiquitin-dependent protein catabolic process via the C-end degron rule pathway	1	0	0.02	1.00000	
GO:0140647	P450-containing electron transport chain	2	0	0.04	1.00000	
GO:0140673	transcription elongation-coupled chromatin remodeling	3	0	0.05	1.00000	
GO:0140694	non-membrane-bounded organelle assembly	38	0	0.7	1.00000	
GO:0140719	constitutive heterochromatin formation	3	0	0.05	1.00000	
GO:0140962	multicellular organismal-level chemical homeostasis	3	0	0.05	1.00000	
GO:0141060	disruption of anatomical structure in another organism	3	0	0.05	1.00000	
GO:0141061	disruption of cell in another organism	3	0	0.05	1.00000	
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	3	0	0.05	1.00000	
GO:0141137	positive regulation of gene expression, epigenetic	3	0	0.05	1.00000	
GO:0141193	nuclear receptor-mediated signaling pathway	9	0	0.16	1.00000	
GO:0150003	regulation of spontaneous synaptic transmission	1	0	0.02	1.00000	
GO:0150104	transport across blood-brain barrier	2	0	0.04	1.00000	
GO:0150105	protein localization to cell-cell junction	1	0	0.02	1.00000	
GO:0150115	cell-substrate junction organization	4	0	0.07	1.00000	
GO:0150116	regulation of cell-substrate junction organization	3	0	0.05	1.00000	
GO:0150117	positive regulation of cell-substrate junction organization	2	0	0.04	1.00000	
GO:0150118	negative regulation of cell-substrate junction organization	1	0	0.02	1.00000	
GO:0150146	cell junction disassembly	1	0	0.02	1.00000	
GO:0160063	multi-pass transmembrane protein insertion into ER membrane	1	0	0.02	1.00000	
GO:0170036	import into the mitochondrion	7	0	0.13	1.00000	
GO:0170041	non-proteinogenic amino acid metabolic process	14	0	0.26	1.00000	
GO:0170043	non-proteinogenic amino acid biosynthetic process	2	0	0.04	1.00000	
GO:0170044	non-proteinogenic amino acid catabolic process	2	0	0.04	1.00000	
GO:1900006	positive regulation of dendrite development	1	0	0.02	1.00000	
GO:1900024	regulation of substrate adhesion-dependent cell spreading	3	0	0.05	1.00000	
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	1	0	0.02	1.00000	
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	2	0	0.04	1.00000	
GO:1900027	regulation of ruffle assembly	1	0	0.02	1.00000	
GO:1900034	regulation of cellular response to heat	1	0	0.02	1.00000	
GO:1900044	regulation of protein K63-linked ubiquitination	1	0	0.02	1.00000	
GO:1900073	regulation of neuromuscular synaptic transmission	2	0	0.04	1.00000	
GO:1900076	regulation of cellular response to insulin stimulus	1	0	0.02	1.00000	
GO:1900078	positive regulation of cellular response to insulin stimulus	1	0	0.02	1.00000	
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	1	0	0.02	1.00000	
GO:1900147	regulation of Schwann cell migration	1	0	0.02	1.00000	
GO:1900148	negative regulation of Schwann cell migration	1	0	0.02	1.00000	
GO:1900150	regulation of defense response to fungus	1	0	0.02	1.00000	
GO:1900180	regulation of protein localization to nucleus	4	0	0.07	1.00000	
GO:1900181	negative regulation of protein localization to nucleus	3	0	0.05	1.00000	
GO:1900182	positive regulation of protein localization to nucleus	1	0	0.02	1.00000	
GO:1900221	regulation of amyloid-beta clearance	2	0	0.04	1.00000	
GO:1900223	positive regulation of amyloid-beta clearance	2	0	0.04	1.00000	
GO:1900242	regulation of synaptic vesicle endocytosis	2	0	0.04	1.00000	
GO:1900244	positive regulation of synaptic vesicle endocytosis	1	0	0.02	1.00000	
GO:1900247	regulation of cytoplasmic translational elongation	1	0	0.02	1.00000	
GO:1900248	negative regulation of cytoplasmic translational elongation	1	0	0.02	1.00000	
GO:1900271	regulation of long-term synaptic potentiation	1	0	0.02	1.00000	
GO:1900368	regulation of post-transcriptional gene silencing by regulatory ncRNA	3	0	0.05	1.00000	
GO:1900376	regulation of secondary metabolite biosynthetic process	1	0	0.02	1.00000	
GO:1900378	positive regulation of secondary metabolite biosynthetic process	1	0	0.02	1.00000	
GO:1900424	regulation of defense response to bacterium	1	0	0.02	1.00000	
GO:1900425	negative regulation of defense response to bacterium	1	0	0.02	1.00000	
GO:1900619	acetate ester metabolic process	3	0	0.05	1.00000	
GO:1900620	acetate ester biosynthetic process	2	0	0.04	1.00000	
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	1	0	0.02	1.00000	
GO:1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	1	0	0.02	1.00000	
GO:1901046	positive regulation of egg-laying behavior	1	0	0.02	1.00000	
GO:1901071	glucosamine-containing compound metabolic process	15	0	0.27	1.00000	
GO:1901072	glucosamine-containing compound catabolic process	13	0	0.24	1.00000	
GO:1901096	regulation of autophagosome maturation	1	0	0.02	1.00000	
GO:1901160	primary amino compound metabolic process	3	0	0.05	1.00000	
GO:1901162	primary amino compound biosynthetic process	2	0	0.04	1.00000	
GO:1901184	regulation of ERBB signaling pathway	1	0	0.02	1.00000	
GO:1901185	negative regulation of ERBB signaling pathway	1	0	0.02	1.00000	
GO:1901222	regulation of non-canonical NF-kappaB signal transduction	2	0	0.04	1.00000	
GO:1901317	regulation of flagellated sperm motility	2	0	0.04	1.00000	
GO:1901318	negative regulation of flagellated sperm motility	2	0	0.04	1.00000	
GO:1901334	lactone metabolic process	3	0	0.05	1.00000	
GO:1901336	lactone biosynthetic process	3	0	0.05	1.00000	
GO:1901342	regulation of vasculature development	10	0	0.18	1.00000	
GO:1901343	negative regulation of vasculature development	8	0	0.15	1.00000	
GO:1901346	negative regulation of vasculature development involved in avascular cornea development in camera-type eye	1	0	0.02	1.00000	
GO:1901379	regulation of potassium ion transmembrane transport	1	0	0.02	1.00000	
GO:1901381	positive regulation of potassium ion transmembrane transport	1	0	0.02	1.00000	
GO:1901419	regulation of response to alcohol	1	0	0.02	1.00000	
GO:1901475	pyruvate transmembrane transport	3	0	0.05	1.00000	
GO:1901524	regulation of mitophagy	1	0	0.02	1.00000	
GO:1901526	positive regulation of mitophagy	1	0	0.02	1.00000	
GO:1901569	fatty acid derivative catabolic process	1	0	0.02	1.00000	
GO:1901570	fatty acid derivative biosynthetic process	2	0	0.04	1.00000	
GO:1901571	fatty acid derivative transport	1	0	0.02	1.00000	
GO:1901617	organic hydroxy compound biosynthetic process	33	0	0.6	1.00000	
GO:1901632	regulation of synaptic vesicle membrane organization	1	0	0.02	1.00000	
GO:1901652	response to peptide	11	0	0.2	1.00000	
GO:1901654	response to ketone	8	0	0.15	1.00000	
GO:1901655	cellular response to ketone	6	0	0.11	1.00000	
GO:1901658	glycosyl compound catabolic process	5	0	0.09	1.00000	
GO:1901659	glycosyl compound biosynthetic process	4	0	0.07	1.00000	
GO:1901673	regulation of mitotic spindle assembly	1	0	0.02	1.00000	
GO:1901699	cellular response to nitrogen compound	13	0	0.24	1.00000	
GO:1901748	leukotriene D4 metabolic process	1	0	0.02	1.00000	
GO:1901750	leukotriene D4 biosynthetic process	1	0	0.02	1.00000	
GO:1901796	regulation of signal transduction by p53 class mediator	3	0	0.05	1.00000	
GO:1901797	negative regulation of signal transduction by p53 class mediator	1	0	0.02	1.00000	
GO:1901798	positive regulation of signal transduction by p53 class mediator	2	0	0.04	1.00000	
GO:1901799	negative regulation of proteasomal protein catabolic process	4	0	0.07	1.00000	
GO:1901800	positive regulation of proteasomal protein catabolic process	9	0	0.16	1.00000	
GO:1901861	regulation of muscle tissue development	1	0	0.02	1.00000	
GO:1901863	positive regulation of muscle tissue development	1	0	0.02	1.00000	
GO:1901873	regulation of post-translational protein modification	11	0	0.2	1.00000	
GO:1901874	negative regulation of post-translational protein modification	3	0	0.05	1.00000	
GO:1901875	positive regulation of post-translational protein modification	9	0	0.16	1.00000	
GO:1901881	positive regulation of protein depolymerization	1	0	0.02	1.00000	
GO:1901888	regulation of cell junction assembly	12	0	0.22	1.00000	
GO:1901889	negative regulation of cell junction assembly	3	0	0.05	1.00000	
GO:1901890	positive regulation of cell junction assembly	6	0	0.11	1.00000	
GO:1901950	dense core granule transport	1	0	0.02	1.00000	
GO:1901970	positive regulation of mitotic sister chromatid separation	1	0	0.02	1.00000	
GO:1901976	regulation of cell cycle checkpoint	4	0	0.07	1.00000	
GO:1901978	positive regulation of cell cycle checkpoint	1	0	0.02	1.00000	
GO:1901989	positive regulation of cell cycle phase transition	5	0	0.09	1.00000	
GO:1901992	positive regulation of mitotic cell cycle phase transition	3	0	0.05	1.00000	
GO:1902018	negative regulation of cilium assembly	2	0	0.04	1.00000	
GO:1902019	regulation of cilium-dependent cell motility	2	0	0.04	1.00000	
GO:1902020	negative regulation of cilium-dependent cell motility	2	0	0.04	1.00000	
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	11	0	0.2	1.00000	
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	8	0	0.15	1.00000	
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	1	0	0.02	1.00000	
GO:1902105	regulation of leukocyte differentiation	5	0	0.09	1.00000	
GO:1902106	negative regulation of leukocyte differentiation	1	0	0.02	1.00000	
GO:1902107	positive regulation of leukocyte differentiation	4	0	0.07	1.00000	
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	1	0	0.02	1.00000	
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	1	0	0.02	1.00000	
GO:1902116	negative regulation of organelle assembly	5	0	0.09	1.00000	
GO:1902165	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	0	0.02	1.00000	
GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	0	0.02	1.00000	
GO:1902217	erythrocyte apoptotic process	1	0	0.02	1.00000	
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	6	0	0.11	1.00000	
GO:1902223	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process	1	0	0.02	1.00000	
GO:1902224	ketone body metabolic process	1	0	0.02	1.00000	
GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1	0	0.02	1.00000	
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1	0	0.02	1.00000	
GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1	0	0.02	1.00000	
GO:1902254	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1	0	0.02	1.00000	
GO:1902284	neuron projection extension involved in neuron projection guidance	1	0	0.02	1.00000	
GO:1902292	cell cycle DNA replication initiation	1	0	0.02	1.00000	
GO:1902294	cell cycle DNA replication termination	1	0	0.02	1.00000	
GO:1902298	cell cycle DNA replication maintenance of fidelity	1	0	0.02	1.00000	
GO:1902315	nuclear cell cycle DNA replication initiation	1	0	0.02	1.00000	
GO:1902317	nuclear DNA replication termination	1	0	0.02	1.00000	
GO:1902358	sulfate transmembrane transport	1	0	0.02	1.00000	
GO:1902363	regulation of protein localization to spindle pole body	1	0	0.02	1.00000	
GO:1902365	positive regulation of protein localization to spindle pole body	1	0	0.02	1.00000	
GO:1902369	negative regulation of RNA catabolic process	1	0	0.02	1.00000	
GO:1902373	negative regulation of mRNA catabolic process	1	0	0.02	1.00000	
GO:1902414	protein localization to cell junction	3	0	0.05	1.00000	
GO:1902455	negative regulation of stem cell population maintenance	1	0	0.02	1.00000	
GO:1902459	positive regulation of stem cell population maintenance	3	0	0.05	1.00000	
GO:1902473	regulation of protein localization to synapse	2	0	0.04	1.00000	
GO:1902476	chloride transmembrane transport	30	0	0.55	1.00000	
GO:1902523	positive regulation of protein K63-linked ubiquitination	1	0	0.02	1.00000	
GO:1902600	proton transmembrane transport	43	0	0.79	1.00000	
